PLAYER_ID,FIRST_NAME,LAST_NAME,PLAYER_NAME,SEASON,POSITION,HEIGHT_WO_SHOES,HEIGHT_W_SHOES,WEIGHT,WINGSPAN,STANDING_REACH,STANDING_VERTICAL_LEAP,MAX_VERTICAL_LEAP,BODY_FAT_PCT,HAND_LENGTH,HAND_WIDTH,LANE_AGILITY_TIME,MODIFIED_LANE_AGILITY_TIME,THREE_QUARTER_SPRINT,BENCH_PRESS
1626161,Willie,Cauley-Stein,Willie Cauley-Stein,2015,C,83.25,84.5,242.4,87,111,,,6.3,9.5,9,,,,
1626176,Rakeem,Christmas,Rakeem Christmas,2015,PF-C,80.25,81.75,242.6,89.25,110.5,29,32,9.6,9.25,9,11.6,3.3,3.47,9
1626192,Pat,Connaughton,Pat Connaughton,2015,SG,76,77.25,215,80,96,37.5,44,10.2,8.5,9.25,10.58,3.08,3.2,13
1626188,Quinn,Cook,Quinn Cook,2015,PG,72.25,74,179,76,96.5,24.5,31,6.7,7.5,8.75,11.44,3.41,3.38,14
1626183,Branden,Dawson,Branden Dawson,2015,PF,77.5,78.75,230.2,83,105,28.5,34.5,5.8,9,8.75,12.22,3.53,3.2,12
1626155,Sam,Dekker,Sam Dekker,2015,SF,79.75,81,218.6,83.5,106,25.5,34.5,7.5,8.5,9.25,10.64,2.96,3.28,5
1626187,Michael,Frazier II,Michael Frazier II,2015,SG,75.75,76.25,199.4,80,101.5,27,35,7.4,8.25,9.25,10.66,3.02,3.32,10
1626203,Treveon,Graham,Treveon Graham,2015,SF,76,77.75,219.4,82.5,103,28.5,31.5,5.5,8.5,8.25,11.64,3.15,3.3,11
1626170,Jerian,Grant,Jerian Grant,2015,PG,75.25,76.25,198,79.5,100,,,5.6,8.25,8.5,,,,
1626152,Olivier,Hanlan,Olivier Hanlan,2015,PG-SG,75.25,76.25,185.8,78,100,28,34,4.3,8,8.75,11.41,3.12,3.25,19
1626149,Montrezl,Harrell,Montrezl Harrell,2015,PF,79,79.5,253.4,88.25,109,,,11.9,9,9.75,,,,
1626151,Aaron,Harrison,Aaron Harrison,2015,SG,76.5,78,209.2,80.25,100.5,28.5,34.5,6,8.75,10,,,3.27,1
1626150,Andrew,Harrison,Andrew Harrison,2015,PG,76.5,77.5,213.2,81,100,26.5,33,5.9,8.25,9.25,11.2,,3.34,
1626227,Tyler,Harvey,Tyler Harvey,2015,SG,74.75,76,181.4,77.5,98.5,26,28.5,9.2,7.75,8.75,10.56,2.93,3.44,1
1626186,Corey,Hawkins,Corey Hawkins,2015,SG-PG,72.75,73.75,191.8,80,99.5,28.5,34,5.5,8.75,9,10.81,,3.51,9
1626178,Rondae,Hollis-Jefferson,Rondae Hollis-Jefferson,2015,SF,77.5,79,210.8,86,104,32,38,5,8.75,9.75,10.41,3.19,3.12,13
1626182,Jonathan,Holmes,Jonathan Holmes,2015,PF-SF,80.25,81.25,242.2,83.5,107.5,25.5,31,7.2,8.25,9.5,10.95,3.12,3.51,
1626158,Richaun,Holmes,Richaun Holmes,2015,PF,80.25,81.5,242.8,85.5,108,32.5,36,8.8,8.5,8.5,11.24,3.31,3.32,15
1626154,R.J.,Hunter,R.J. Hunter,2015,SG,76.5,78,185,82.5,104,27.5,33.5,6,8.5,8.25,10.87,2.91,3.26,1
1626205,Vince,Hunter,Vince Hunter,2015,PF,78.75,79.5,208.4,83,104.5,33.5,37.5,4.6,9,8.75,11.19,3.06,3.26,13
1626177,Dakari,Johnson,Dakari Johnson,2015,C,83,83.75,264.6,86,112,22.5,25,14.9,9.25,10.5,11.76,2.94,3.62,4
1626169,Stanley,Johnson,Stanley Johnson,2015,SF,77,78.5,241.8,83.5,102,,,7.5,9,9,,,,
1626145,Tyus,Jones,Tyus Jones,2015,PG,72.5,74,184.6,77,97,26.5,32.5,6.5,8.25,8.75,11.84,2.95,3.32,2
1626163,Frank,Kaminsky,Frank Kaminsky,2015,C-PF,83.75,84.75,231.2,83,109.5,,,9.4,8.5,9.5,,,,
1626172,Kevon,Looney,Kevon Looney,2015,PF,80,81.25,222.4,87.5,110,,,11.9,9.5,9.25,,,,
1626168,Trey,Lyles,Trey Lyles,2015,PF,81,82.25,241.2,85.5,108,,,12.1,9.25,10.25,,,,
1626185,Jarell,Martin,Jarell Martin,2015,PF,80,81.25,238.6,81,106.5,28.5,35,10.1,8.25,9.5,11.2,2.97,3.27,19
204456,TJ,McConnell,TJ McConnell,2015,PG,72.5,74,187.8,74,96.5,26,31.5,7.3,7.5,7,10.95,3.09,3.3,7
1626191,Chris,McCullough,Chris McCullough,2015,PF,80.25,81,199,87.25,109,,,6.2,8.75,8.75,,,,
1626175,Jordan,Mickey,Jordan Mickey,2015,PF,79,80.25,238,87.25,106,33,37.5,7.2,8.75,9.5,11.72,3.13,3.28,9
2006,Larry,Nance,Larry Nance,2015,PF,79.5,80.5,226.6,85.5,108,29,37.5,6.4,9,9.75,10.93,3.01,3.25,10
1626162,Kelly,Oubre,Kelly Oubre,2015,SF-SG,77.75,78.75,202.8,86.25,102.5,34.5,37,5.7,9,8.75,11.09,3.12,3.32,7
1626166,Cameron,Payne,Cameron Payne,2015,PG,72.75,73.5,182.8,79.25,97.5,29.75,35.5,6.3,8.5,8.25,10.9,2.93,3.28,0
1626189,Terran,Petteway,Terran Petteway,2015,SG,76.75,78,209.2,83.25,104.5,25,31,4.9,8.25,8.25,10.91,3.1,3.32,15
1626171,Bobby,Portis,Bobby Portis,2015,PF,81.5,82.5,246.2,86,108.5,25,31.5,8.9,9.5,9.25,11.78,3.28,3.56,5
1626181,Norman,Powell,Norman Powell,2015,SG,75,76.25,215.4,82.75,102.5,32.5,40.5,6.4,9.25,9,10.69,3.2,3.2,5
1626180,Michael,Qualls,Michael Qualls,2015,SG-SF,76,77,201.4,84.25,104.5,34,39.5,4,9,10.25,11.88,,3.18,9
1626184,Chasson,Randle,Chasson Randle,2015,PG,72.25,73.5,178.8,79,96.5,33.5,39.5,4.5,8.5,9.5,10.63,2.81,3.2,6
1626179,Terry,Rozier,Terry Rozier,2015,PG-SG,72.5,74.25,190.2,80.25,98.5,33,38,5.6,8.25,8.5,10.84,2.84,3.15,7
1626156,D?Angelo,Russell,D?Angelo Russell,2015,PG-SG,75.25,77,193.4,81.75,102,,,8.3,8.75,9.75,,,,
1626208,Keifer,Sykes,Keifer Sykes,2015,PG,70.5,71.75,167.2,74,93,34,43,5,8.5,9.5,10.47,3.15,3.13,8
1626194,Marcus,Thornton,Marcus Thornton,2015,PG-SG,73.75,74.75,177.4,79.75,97.5,34.5,43,5.3,8.25,8.5,10.78,2.88,3.02,3
1626160,J.P.,Tokoto,J.P. Tokoto,2015,SF-SG,77.25,78.25,195.8,82,100.5,34.5,40,4.1,8,8.75,10.97,3.2,3.27,12
1626167,Myles,Turner,Myles Turner,2015,C-PF,81.75,83.5,238.6,88,112,,,9.3,9.25,9.25,,,,
1626193,Robert,Upshaw,Robert Upshaw,2015,C,82.75,84,258.2,89.5,113,,,12.5,10,11,,,,
1626173,Rashad,Vaughn,Rashad Vaughn,2015,SG,75.75,77,198.6,79,101,28,34,6.2,8,8.5,11.4,3.1,3.21,5
1626217,Chris,Walker,Chris Walker,2015,PF,80.75,81.25,208,86.75,108,30.5,37,5.1,9,9,11.25,3.41,3.35,6
1627361,Dez,Wells,Dez Wells,2015,SG,75,76,208.8,81.5,100.5,31.5,39,8.1,8.75,9.75,10.56,3.05,3.2,15
1626210,Alan,Williams,Alan Williams,2015,PF,79.25,80.25,261.4,85.75,106.5,25.5,28.5,12,8.5,9.5,12.26,3.54,3.5,8
1626159,Justise,Winslow,Justise Winslow,2015,SF,76.5,78.5,221.8,82.25,104.5,,,5.3,8.5,9.25,,,,
1626174,Christian,Wood,Christian Wood,2015,PF,81.25,82.5,216,87.25,111.5,,,14.7,9.25,10.75,,,,
1626153,Delon,Wright,Delon Wright,2015,PG,76.25,77.5,181.4,79.5,101.5,29.5,31,6.6,8,8.5,11.16,3.5,3.29,4
1627758,Ron,Baker,Ron Baker,2016,SG,75.25,76.25,212.4,81.75,97.5,30,35.5,7.85,8.75,9.5,10.77,2.96,3.45,
1627735,Wade,Baldwin IV,Wade Baldwin IV,2016,PG,74.5,76,201.8,83.25,100,32.5,38,5.2,9,9.75,10.45,3.01,3.19,
1627760,Cat,Barber,Cat Barber,2016,PG,73.5,74.75,173,77.5,95.5,,,4.5,8,8.5,,,,
1627736,Malik,Beasley,Malik Beasley,2016,SG,75.5,76.5,189.8,79,100.5,,,6.9,8.5,9,,0,,
1627761,DeAndre,Bembry,DeAndre Bembry,2016,SG-SF,76.25,77.75,206.6,81.25,101,32,38,7,8,9.25,10.9,2.87,3.17,
1627791,Ben,Bentil,Ben Bentil,2016,PF,79.25,80.25,229.2,85.5,105,29,33,9.7,9.5,10,11.16,3.1,3.3,
1628417,Jaron,Blossomgame,Jaron Blossomgame,2016,SF,78.25,79.25,213.6,82,102,35,41,5.25,8.5,10,11.53,3.26,3.2,
1627762,Joel,Bolomboy,Joel Bolomboy,2016,PF,79.5,81,224.4,85.75,103.5,37.5,40.5,5.15,9,10.25,10.26,2.86,3.17,
1627763,Malcolm,Brogdon,Malcolm Brogdon,2016,SG,75.75,77.5,223,82.5,98,30.5,35.5,5.4,9,10.25,10.77,2.64,3.31,
1627759,Jaylen,Brown,Jaylen Brown,2016,SG-SF,77.25,78.75,222.8,83.75,102.5,,,5.05,8.75,9,,,,
1627737,Marquese,Chriss,Marquese Chriss,2016,PF,80.75,82,233,84.25,105,32.5,38.5,8.5,9,9,11.93,3.05,3.26,
1627765,Elgin,Cook,Elgin Cook,2016,SF,77,78.25,209.8,82,100.5,,,6.35,8.5,10.25,,,,
1627766,Isaiah,Cousins,Isaiah Cousins,2016,PG,75.25,76.5,194,78.25,98.5,30.5,37,4.8,8.25,8.75,10.79,2.97,3.24,
1627738,Deyonta,Davis,Deyonta Davis,2016,PF,81.25,82.5,237.2,86.5,108.5,,,9.7,9,9.25,,,,
1627767,Cheick,Diallo,Cheick Diallo,2016,PF,79.5,81,218.6,88.5,107.5,31,35,5.6,8.5,9.75,11.24,3.3,3.26,
1627739,Kris,Dunn,Kris Dunn,2016,PG,75,76.25,,81.5,100,,,,,,,,,
1627740,Henry,Ellenson,Henry Ellenson,2016,PF,82,83.5,242,86.25,108,,,11.2,8.5,9.75,,,,
1627768,Perry,Ellis,Perry Ellis,2016,PF,79,80.25,217.8,82.25,102,32,38,4.6,8,8.5,10.73,3.03,3.13,
1627770,Kay,Felder,Kay Felder,2016,PG,68.25,69.5,177.2,74.5,88.5,35.5,44,5.8,8.25,8.5,11.52,2.9,3.15,
1627827,Dorian,Finney-Smith,Dorian Finney-Smith,2016,SF,78.5,79.75,212.6,83.75,105.5,32.5,35.5,6.45,9,9.75,11.01,3.04,3.27,
1627771,Michael,Gbinije,Michael Gbinije,2016,SG,77.5,78.75,204.6,79.5,101,33.5,37.5,5.4,8,9,11,3.19,3.12,
1627772,Daniel,Hamilton,Daniel Hamilton,2016,SG-SF,78.25,80,197,81,103.5,26,29,5.95,9,8.5,11.48,3.2,3.4,
1628404,Josh,Hart,Josh Hart,2016,SG,76,77.5,203.6,80.5,99.5,29.5,38.5,5.75,8.5,9.25,11.15,3.15,3.2,
1628502,Nigel,Hayes,Nigel Hayes,2016,SF-PF,78.25,79.25,245,87,107.5,25.5,28.5,10.9,8.5,9.5,12.11,2.9,3.2,
1627741,Buddy,Hield,Buddy Hield,2016,SG,75.75,77,212.4,81.25,101,,,6.1,8.5,9,,,,
204211,Justin,Jackson,Justin Jackson,2016,SF,79,80.25,193.4,82.75,103.5,29.5,34.5,7.6,8.75,8.75,11.32,2.96,3.26,
1627743,Demetrius,Jackson,Demetrius Jackson,2016,PG,72,73.25,193.8,77.5,93,37.5,43.5,6.5,8.25,9,10.81,2.87,3.25,
1627744,Brice,Johnson,Brice Johnson,2016,PF,81,82.5,208.6,84.5,106.5,33.5,38,7.5,9,8.25,11.88,2.94,3.2,
1627745,Damian,Jones,Damian Jones,2016,C,82.25,83.5,243.6,87.75,107,36,37,6.55,8.75,10.5,11.35,3.12,3.2,
1627746,Skal,Labissiere,Skal Labissiere,2016,PF-C,82.5,83.75,215.8,86.5,105.5,,,5.7,8.75,9,,,,
1627774,Jake,Layman,Jake Layman,2016,SF,80,81.25,208.6,81.25,102,33,39.5,7.1,8.25,9.25,11.35,2.82,3.24,
1627747,Caris,LeVert,Caris LeVert,2016,SG,77.75,79,191,82,101,,,7.55,8.5,9.25,,,,
1629159,Marcus,Lee,Marcus Lee,2016,PF-C,81,82.25,211,87,107.5,28.5,35.5,5.35,9,9,11.68,3.19,3.25,
1627748,Thon,Maker,Thon Maker,2016,PF,83.75,84.75,216,87,110.5,32,36.5,6.05,8.75,9.5,11.15,3.09,3.33,
1627775,Patrick,McCaw,Patrick McCaw,2016,PG-SG,77.25,78.75,180.8,82,100.5,30,38,4.7,8.75,8.75,11.01,2.97,3.3,
1629005,Malik,Newman,Malik Newman,2016,SG,74.25,75.5,182.2,77.75,97.5,30,35.5,5.6,8.25,9.25,10.88,3.11,3.28,
1627777,Georges,Niang,Georges Niang,2016,PF,78.75,80.5,230.8,82,103,25,31,10.05,9.25,9.25,11.64,3.17,3.49,
1627778,Chinanu,Onuaku,Chinanu Onuaku,2016,C,81,82,245.2,86.75,108.5,27.5,33.5,8.55,9,8,11.65,3,3.5,
1627779,Marcus,Paige,Marcus Paige,2016,PG,72.5,73.75,163.8,78.25,97,33.5,39.5,4.3,7.75,8.75,10.82,2.69,3.15,
1627780,Gary,Payton II,Gary Payton II,2016,PG,74,75,183.8,80,99.5,31.5,38.5,3.95,8.75,9.5,11.57,3.17,3.23,
1627751,Jakob,Poeltl,Jakob Poeltl,2016,C,84.25,85,239,86.75,111.5,,,5.8,9.25,10.25,,,,
1627752,Taurean,Prince,Taurean Prince,2016,SF,78.5,79.75,220.2,83.5,102,34,36,6.45,9,8.5,10.96,2.8,3.24,
1627753,Zhou,Qi,Zhou Qi,2016,PF-C,85.25,86.25,218.2,91.75,112.5,31.5,32,4.85,9.25,9.5,11.27,2.9,3.46,
1627781,Malachi,Richardson,Malachi Richardson,2016,SG-SF,76.75,78.25,199.6,84,101.5,33,38,7,8.75,10,10.56,3.25,3.33,
1627782,Wayne,Selden,Wayne Selden,2016,SG,76.25,77.75,232.4,82.5,101,,,7.3,9,9.25,,,,
1627783,Pascal,Siakam,Pascal Siakam,2016,PF,80.25,81.5,226.6,87.25,107.5,30.5,36.5,5.2,9.25,10,11.25,3.09,3.41,
1627754,Diamond,Stone,Diamond Stone,2016,C,81,82.25,254.4,86.75,108.5,27,29.5,12.85,8.5,7.75,12.02,3.22,3.5,
1628403,Caleb,Swanigan,Caleb Swanigan,2016,PF,79.5,80.5,246.6,87.5,107,26,29,12.55,9,10.25,12.8,,,
1628453,Melo,Trimble,Melo Trimble,2016,PG,73.25,74.5,191.8,74,92.5,26.5,35.5,8.35,8,8.75,10.57,2.77,3.2,
1627755,Tyler,Ulis,Tyler Ulis,2016,PG,68.75,70,149.2,74,88.5,32.5,38,5.2,7.5,7.5,10.8,2.88,3.2,
1627784,Jarrod,Uthoff,Jarrod Uthoff,2016,PF,80.5,81.75,214.4,83.5,104,29,34.5,6,8.75,9,11.52,3.03,3.5,
1627756,Denzel,Valentine,Denzel Valentine,2016,SG-SF,76,77.75,210.4,82.75,102,27,32,9.2,8.5,9.75,10.51,3.22,3.46,
1627785,Isaiah,Whitehead,Isaiah Whitehead,2016,PG-SG,75.25,76.5,210,80.75,100,27.5,35.5,9.25,8.5,8.75,11.65,3.21,3.34,
1627786,Troy,Williams,Troy Williams,2016,SF,77.75,78.75,217.8,80.25,102,30,36,10,8.25,9.25,10.72,3.08,3.35,
1627787,Kyle,Wiltjer,Kyle Wiltjer,2016,PF,80.75,82,242.8,84.25,102.5,28.5,35.5,15.25,8.25,9.5,11.35,3.04,3.48,
1627757,Stephen,Zimmerman,Stephen Zimmerman,2016,C,82.25,83.75,234,87.25,108.5,26,31,11.15,9,9,12.08,3.16,3.43,
1628389,Edrice,Adebayo,Edrice Adebayo,2017,PF-C,80.75,75.75,242.6,86.75,108,33.5,38.5,5.2,9.5,8.75,11.94,3.24,3.24,12
1628959,Rawle,Alkins,Rawle Alkins,2017,SG-SF,74.5,75.75,222.6,80.75,99,31.5,40.5,11,8.75,10,11.99,3.18,3.3,7
1628386,Jarrett,Allen,Jarrett Allen,2017,C,81,82.25,233.6,89.25,109.5,31.5,35.5,7.4,9.5,10.5,11.82,3,3.21,4
1628443,Kadeem,Allen,Kadeem Allen,2017,PG,73,74.25,192.4,81.25,99.5,33,35.5,6.4,8.5,8.75,11.24,2.98,3.15,7
1628387,Ike,Anigbogu,Ike Anigbogu,2017,C,80.5,81.75,252.2,90.25,110.5,29.5,32.5,5.4,9.5,10,12.52,3.48,3.44,11
1628384,OG,Anunoby,OG Anunoby,2017,SF,78.25,79.75,232.4,86.25,107.5,,,6.8,9.25,9.5,,,,
1628503,Jamel,Artis,Jamel Artis,2017,SG-SF,77.5,78.75,213.2,82,105,23.5,31,11.9,9.25,9.75,11.62,3.08,3.44,5
1628407,Dwayne,Bacon,Dwayne Bacon,2017,SG-SF,76.75,78.25,221.6,82,103.5,30,36.5,7.9,8.75,10,11.7,3.22,3.22,8
1628431,V.J.,Beachem,V.J. Beachem,2017,SG-SF,78.25,80,193.4,82.25,104.5,30,37,6.8,8.5,9,11.18,3.19,3.26,11
1628395,Jordan,Bell,Jordan Bell,2017,PF,79,80.5,223.6,83.75,104.5,31.5,38,5.4,9.25,9.5,10.63,2.83,3.21,16
1628417,Jaron,Blossomgame,Jaron Blossomgame,2017,SF,77.75,78.75,218.6,82,104.5,31,35.5,5.7,8.75,10.25,11.47,3.35,3.17,16
1628449,Chris,Boucher,Chris Boucher,2017,PF,80,81.5,182.2,88,110.5,,,5.4,9.25,10.5,,,,
1628396,Tony,Bradley,Tony Bradley,2017,C,81.25,82.75,248.8,89,112.5,24.5,27.5,12,9.5,9.5,11.79,2.99,3.44,5
1628515,Isaiah,Briscoe,Isaiah Briscoe,2017,PG,73.25,74.75,222.4,81,99.5,28,33.5,11,9,9.25,10.95,2.85,3.38,11
1628415,Dillon,Brooks,Dillon Brooks,2017,SG-SF,77,78,220.2,78,100.5,31,37.5,7.5,8.25,9.25,11.14,3.24,3.21,16
1628418,Thomas,Bryant,Thomas Bryant,2017,PF-C,81.5,82.75,247.8,90,112.5,25.5,33,9.4,9.5,10.25,11.42,3.12,3.37,7
1628381,John,Collins,John Collins,2017,PF,80.25,81.5,225.2,83.25,106.5,33,37.5,5.4,9,10,11.66,3.27,3.27,15
1628380,Zach,Collins,Zach Collins,2017,PF-C,82.25,84,232.2,85,111,,,8.9,8.75,9.25,,,,
1628977,Hamidou,Diallo,Hamidou Diallo,2017,SG-SF,75.75,77,197.4,83.25,101.5,34.5,44.5,5.2,8.5,9.5,10.88,2.79,3.11,0
1628416,Tyler,Dorsey,Tyler Dorsey,2017,SG,75,76.5,182.6,77.25,99.5,30.5,36,4.7,8.5,9.25,10.55,2.98,3.16,8
1628422,Damyean,Dotson,Damyean Dotson,2017,SG-SF,76.5,77.5,205.2,81,100,31.5,38,5.3,8.5,9.25,11.18,3.03,3.13,13
1628408,PJ,Dozier,PJ Dozier,2017,SG,77.25,78.75,200.6,83,101,34,39,6.1,8.5,9.5,10.84,2.98,3.15,9
1628393,Jawun,Evans,Jawun Evans,2017,PG,70.75,71.5,185.2,77.5,95,27.5,33.5,9.1,8,7.75,11.34,3.26,3.21,1
1628390,Terrance,Ferguson,Terrance Ferguson,2017,SG-SF,77.5,79,184.4,80.75,103,28.5,38,5.8,8.5,10,11.16,3.22,3.32,
1628368,De?Aaron,Fox,De?Aaron Fox,2017,PG,74,75.25,169.6,78.5,100,,,4.5,8.5,8.5,,,,
1628365,Markelle,Fultz,Markelle Fultz,2017,PG,,,,,,,,,,,,,,
1628385,Harry,Giles,Harry Giles,2017,PF,81.25,82.5,232,87.25,109.5,27,32.5,5.2,9.5,10.75,11.08,3,3.34,5
1628404,Josh,Hart,Josh Hart,2017,SG-SF,75.75,77,209.2,80.25,101,27.5,35.5,5.8,8.5,9.5,11.15,3.02,3.18,9
1628502,Nigel,Hayes,Nigel Hayes,2017,PF,78.25,79.5,254.2,87.25,104.5,29,33.5,11.5,8.75,10,11.81,2.94,3.27,16
1628439,Isaiah,Hicks,Isaiah Hicks,2017,PF,79.25,80.5,233.4,84.5,105,31.5,37,7.7,8.75,9.75,12.31,3.31,3.36,11
1628411,Wesley,Iwundu,Wesley Iwundu,2017,SG-SF,77.5,78.75,193.4,85,105.5,31.5,36,4,8.75,9.5,11.25,3.23,3.36,5
1628402,Frank,Jackson,Frank Jackson,2017,PG,74,75.5,201.6,79.5,98,34.5,42,6.7,8.25,9,10.94,2.7,3.14,9
1628992,Justin,Jackson (UMD),Justin Jackson (UMD),2017,SF,77.75,79,219.4,87.25,107,26.5,31.5,7.1,9,9.5,11.78,3.08,3.43,
1628382,Justin,Jackson (UNC),Justin Jackson (UNC),2017,SF,79,80.25,200.8,83,104.5,29.5,35.5,8.1,8.75,9.25,10.8,3.06,3.3,
1628514,Peter,Jok,Peter Jok,2017,SG-SF,76.25,77.75,202.4,80,102,26.5,31,11,8.25,9.5,11.34,2.93,3.41,
1628379,Luke,Kennard,Luke Kennard,2017,SG-SF,76.5,77.5,196.2,77.25,98.5,,,6.6,8,8.75,,,,
1628398,Kyle,Kuzma,Kyle Kuzma,2017,SF-SG,80,81.5,222.6,84.25,107.5,27,34,9.4,8.5,9.5,10.72,2.98,3.25,12
1628388,TJ,Leaf,TJ Leaf,2017,PF,80.75,81.75,222.2,83,107,29,34.5,6.8,8.5,9.5,11.55,3.27,3.27,6
1628399,Tyler,Lydon,Tyler Lydon,2017,PF,80.25,81.5,215,84,107.5,29.5,33.5,13.6,8.75,8.75,11.68,2.81,3.46,1
1628412,Frank,Mason III,Frank Mason III,2017,PG,71,72,188.8,75.25,94,34,41,4.3,8,9.25,11.41,3.09,3.18,15
1628452,Kennedy,Meeks,Kennedy Meeks,2017,C,80.75,82.25,276.6,85,106,28,30.5,11.5,8.75,8.75,12.91,3.35,3.5,15
1628378,Donovan,Mitchell,Donovan Mitchell,2017,SG,73.25,75,211.4,82,97,36.5,40.5,5.9,8.5,9.5,11.53,3.07,3.01,10
1628420,Monte,Morris,Monte Morris,2017,PG,73.25,74.5,175.2,76,96.5,28,33.5,6.9,8.25,8.75,11,3.2,3.19,8
1628405,Johnathan,Motley,Johnathan Motley,2017,PF,79.75,80.75,238.2,88,108,,,,9,9.5,,,,
1629004,Svi,Mykhailiuk,Svi Mykhailiuk,2017,SG-SF,78.5,79.5,219.6,77,100,27,33,11.4,8,9.25,12.4,3.25,3.53,8
1628400,Semi,Ojeleye,Semi Ojeleye,2017,SF-SG,77.25,78.75,241.4,81.75,102,35,40.5,5.5,8.75,9.5,10.58,3.07,3.16,19
1628419,Cameron,Oliver,Cameron Oliver,2017,PF,79,80.25,238.6,85.25,106.5,28,39.5,7.7,9.5,10.25,12.17,3.31,3.16,5
1628383,Justin,Patton,Justin Patton,2017,C,82,83.25,229,87,111.5,26,30.5,7.8,8.75,9.75,11.8,3.31,3.46,
1628409,Alec,Peters,Alec Peters,2017,PF,79.25,80.75,232,82.75,105,,,8.8,8.75,10,,,,
1628397,Ivan,Rabb,Ivan Rabb,2017,PF,80.75,82,219.6,85.5,109,28.5,32.5,6.8,8.75,9,12.68,3.23,3.35,3
1628432,Davon,Reed,Davon Reed,2017,SG-SF,76.5,77.5,206.2,84,102,28.5,36,6.5,9.25,9.5,11.37,3.21,3.34,12
1628421,Devin,Robinson,Devin Robinson,2017,SF,79,80.25,189.6,84.75,106,35.5,41.5,3.2,9.25,10.25,12.85,3.61,3.23,10
1628424,Kobi,Simmons,Kobi Simmons,2017,PG,75.25,76.5,166.2,78,99,30.5,38.5,5,8.5,9.5,11.15,2.98,3.18,3
1628410,Edmond,Sumner,Edmond Sumner,2017,PG,76,77.75,176.4,81,102.5,,,8.3,8.25,9,,,,
1628403,Caleb,Swanigan,Caleb Swanigan,2017,PF,79.5,80.5,245.6,87,108,,,,9.5,10.25,,,,
1628414,Sindarius,Thornwell,Sindarius Thornwell,2017,SG-SF,75.5,76.75,211.6,82,103,27,30.5,7.8,8.75,8.75,11.48,3.03,3.36,15
1628453,Melo,Trimble,Melo Trimble,2017,PG,73.25,74.5,195.2,74,95.5,24.5,32,10.6,8,8.75,10.75,2.92,3.27,6
1629021,Moritz,Wagner,Moritz Wagner,2017,PF,82,83.25,231.2,84,108,25.5,32.5,6.7,8.75,10.75,12,2.98,3.35,
1628476,Derrick,Walton Jr.,Derrick Walton Jr.,2017,PG,71,72.75,188.6,74.5,95,26,32.5,5.8,8,8.5,11.28,3.12,3.29,9
1629118,Thomas,Welsh,Thomas Welsh,2017,PF-C,83.5,84.5,254,84,109.5,,,10.9,9,10.5,,,,11
1628401,Derrick,White,Derrick White,2017,PG,75.25,76.5,189.8,79.5,101.5,31,36.5,6.2,8.25,8.5,10.84,2.92,3.08,10
1628430,Nigel,Williams-Goss,Nigel Williams-Goss,2017,PG,73.5,75,190.2,79.25,99,27.5,34.5,5.6,8.75,9.25,10.42,3.08,3.19,10
1628391,D.J.,Wilson,D.J. Wilson,2017,PF,80.75,82.5,234.4,87,109.5,,,6.4,9.25,10.25,,,,
1962937123,Omer,Yurtseven,Omer Yurtseven,2017,C,82.5,83.75,248.4,85,108.5,26,31.5,7.6,9,10.5,12.85,3.3,3.45,6
1628959,Rawle,Alkins,Rawle Alkins,2018,SG,74.75,76.25,217.4,80.75,99,32.5,40.5,8.9,8.5,10,11.5,3.09,3.15,10
1628960,Grayson,Allen,Grayson Allen,2018,SG,75,76.5,198,79.25,97,32.5,40.5,5.55,8.25,10,10.31,3.04,3.15,
1628961,Kostas,Antetokounmpo,Kostas Antetokounmpo,2018,PF,81,82.5,194.8,86.25,110,29.5,35,5,9.25,9.5,12.48,3.48,3.21,0
1628962,Udoka,Azubuike,Udoka Azubuike,2018,C,82,84.25,273.8,91,112.5,31,31.5,7.95,9.5,10,12.97,3.65,3.12,11
1628964,Mohamed,Bamba,Mohamed Bamba,2018,C,83.25,84.75,225.6,94,115.5,,,6.2,9.75,10.25,,,,
1628965,Jaylen,Barford,Jaylen Barford,2018,PG-SG,73.25,74.25,207.6,75.5,96.5,27,33,11.65,8,8.25,11.39,3.21,3.31,7
1628966,Keita,Bates-Diop,Keita Bates-Diop,2018,SG-SF,79.25,80.5,223.8,87.25,106.5,30.5,35,5.35,9,8.5,11.2,3.28,3.17,11
1628967,Tyus,Battle,Tyus Battle,2018,SG,77,78.75,200.2,81,102,32,37.5,4,8.5,9.25,11.04,2.87,3.07,9
1628968,Brian,Bowen,Brian Bowen,2018,SG-SF,78.25,79.5,202,82.25,103.5,30.5,34,7.6,9,10,11.58,3.33,3.28,0
1628970,Miles,Bridges,Miles Bridges,2018,SF,77.25,78.75,220.4,81.5,103.5,,,5.9,9,9.75,,,,
1628971,Bruce,Brown,Bruce Brown,2018,SG-PG,75.5,77,194.6,81,98.5,32.5,38,3.75,8.5,8.5,11.11,3.44,3.2,17
1628972,Troy,Brown,Troy Brown,2018,SF,77.75,78.75,208,82.25,105,26,33,7.05,9,9.75,11.51,3.29,3.33,5
1628973,Jalen,Brunson,Jalen Brunson,2018,PG,73,74.25,198.4,76,96,29,37,6.7,8.25,9.25,10.59,3.11,3.15,7
1628974,Tony,Carr,Tony Carr,2018,PG,75,76.5,198.8,80.25,100,25,31.5,6.5,8.5,9.75,11.89,3.4,3.17,0
